Job_Title,Company,Location,Salary_Min,Salary_Max,Description,Extracted_Skills,Longitude,Latitude,URL,Created,Experience_years,Experience_Level, Scikit_Learn,AWS,Docker,Google_Analytics,apache_airflow,azure,big_data,data_pipelines,deep_learning,etl,gcp,hadoop,java,kpi,kafka,kubernetes,machine_learning,pandas,power_bi,pytorch,python,r,sql,snowflake,spark,tableau,tensorflow,Avg_Salary,Skills
Data Engineer,Avance Consulting,"Parsippany, Morris County",141814.9,141814.9,"Job Description Job Description Tech stack: BigQuery ,GCP, Java any ETL tool (Informatica, Talend, DataStage), Dataflow, Dataproc • 3-5 years Experience in Data warehouse and Data lake implementation • 1-2 years of experience in Google Cloud Platform (especially Big Query). • 1-2 years of working experience in converting ETL jobs( in Informatica/Talend,/DataStage) into Dataflow or Dataproc and migrated in CI\CD pipeline • Design, develop and deliver data integration/data extraction solutions us…",[],-74.427019,40.857481,https://www.adzuna.com/land/ad/5066426127?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=EA00E63850659075CBEE1BDF1379C5D8CAB7C383,2025-02-27,14,expert,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141814.9,"['etl', 'gcp', 'java']"
Data Engineer,Capital One,"Prince, Manhattan",127006.7,127006.7,"Senior Data Engineer (Python) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, you’ll hav…",[],-73.997412,40.725948,https://www.adzuna.com/land/ad/5084856644?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=0C19A77053F7073D7426B72608CFC09A709CD45D,2025-03-10,8,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,127006.7,['python']
Data Engineer,Capital One,"Pimmit, Fairfax County",114650.86,114650.86,"Senior Data Engineer (Python) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, you’ll hav…",[],-77.177376,38.931639,https://www.adzuna.com/land/ad/5084856305?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=2CA17E54A1ED4FC088F137F9CFCDA1888255B53C,2025-03-10,6,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114650.86,['python']
Data Engineer,Capital One,"K-Town, Chicago",120314.97,120314.97,"Senior Data Engineer (Python) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, you’ll hav…",[],-87.63392,41.87817,https://www.adzuna.com/land/ad/5084856289?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=5C6434E930519173170C6A27FBA038FA0036F4B9,2025-03-10,5,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,120314.97,['python']
Data Engineer,Capital One,"Capitol, Richmond",116525.45,116525.45,"Senior Data Engineer (Python) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, you’ll hav…",[],-77.43654,37.53947,https://www.adzuna.com/land/ad/5084856521?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=80516D31BBF86E0A1F1FF51C8C254AC2631ECFEF,2025-03-10,6,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,116525.45,['python']
Data Engineer,Capital One,"Richmond City, Richmond County",94307.96,94307.96,"Lead Data Engineer (Python/Scala, Spark, AWS) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Lead Data…",[],-77.45,37.56,https://www.adzuna.com/land/ad/5084860669?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=26EA40627A15A7CEDBA5CAAA4609341DC432DDE5,2025-03-10,5,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,94307.96,"['AWS', 'python', 'spark']"
Data Engineer,Capital One,"Mc Lean, Fairfax County",94985.65,94985.65,"Lead Data Engineer (Python/Scala, Spark, AWS) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Lead Data…",[],-77.23,38.97,https://www.adzuna.com/land/ad/5084860616?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=98B80632E37529B0A2FA45F0822720C5596895DE,2025-03-10,5,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,94985.65,"['AWS', 'python', 'spark']"
Data Engineer,Capital One,"Plano, Collin County",98157.12,98157.12,"Lead Data Engineer (Python/Scala, Spark, AWS) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Lead Data…",[],-96.733343,33.060381,https://www.adzuna.com/land/ad/5084860860?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=C7E17AB3CFF35B7BF0046BDF9DF2E482D04A8F4F,2025-03-10,7,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,98157.12,"['AWS', 'python', 'spark']"
Data Engineer,Capital One,"Mc Lean, Fairfax County",122115.29,122115.29,"Senior Lead Data Engineering (Python, Spark, AWS) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Senio…",[],-77.23,38.97,https://www.adzuna.com/land/ad/5084860351?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=40CFD1CA2BAAF141CFAFA7ABCCA001F3D4E08468,2025-03-10,5,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,122115.29,"['AWS', 'python', 'spark']"
Data Engineer,Capital One,"Richmond City, Richmond County",121243.93,121243.93,"Senior Lead Data Engineering (Python, Spark, AWS) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Senio…",[],-77.45,37.56,https://www.adzuna.com/land/ad/5084860116?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=F0CB030D9DDDAA4C4E0140E710E810DD101AEF32,2025-03-10,7,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,121243.93,"['AWS', 'python', 'spark']"
Data Engineer,Capital One,"Mc Lean, Fairfax County",111301.81,111301.81,"Senior Data Engineer (Spark, Python, AWS, Snowflake) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Da…",[],-77.23,38.97,https://www.adzuna.com/land/ad/5084859297?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=4753F223FF1EF4A21A8A6E71A5677B0B1098F0E6,2025-03-10,6,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,111301.81,"['AWS', 'python', 'snowflake', 'spark']"
Data Engineer,"V-Soft Consulting Group, Inc.","Schiller Park, Cook County",106018.02,106018.02,"Data Engineer Primary Location: Chicago, Illinois V-Soft Consulting is currently hiring for a Data Engineer for our premier client in Chicago, Illinois. Knowledge, Skills and Abilities » Strong analytical skills and the ability to combine data from various different sources. Must be detail oriented with excellent organizational skills and experience. Technical Skills: SQL. Python. Experience interfacing with API's. Confluent/Kafka experience (Real time streaming). Familiarity with GIT. WHAT YOU…",[],-87.8849,41.9613,https://www.adzuna.com/land/ad/5079499487?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=333614685CFC4369C4191801E893A15F6AC6253F,2025-03-06,10,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,106018.02,"['kafka', 'python', 'sql']"
Data Engineer,Work2gether LLC,"South Des Moines, Polk County",86074.66,86074.66,"Role: Data Engineer Location: Des Moines, Lowa (Hybrid - 3 days minimum in the office) and need local only - NO RELOCATION Visa: Open There WILL be a coding exercise (see below) No layers ONLY W2 or 1099 Contract role What technologies or systems will this contingent worker be utilizing? We’re working in an AWS environment. Looking for someone with data integration background, if possible, Cloud experience (AWS preferred), strong SQL; ideally versed in Athena/Glue/Python in the transformation s…",[],-93.63134,41.60524,https://www.adzuna.com/land/ad/5081325369?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=71C749EFD5CEFE8B073F5A82AA70C96965D13F9B,2025-03-07,5,mid_level,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,86074.66,"['AWS', 'python', 'sql']"
Data Engineer,Addison Group,"Greenwood Village, Arapahoe County",122138.81,122138.81,"Job Description Job Description Title: Data Engineer Location: Denver, CO - Onsite Salary: $145K No sponsorship offered Position Summary: As a Data Engineer, you'll design, develop, and maintain data infrastructure, working with IT and business teams to improve data-driven decisions and user experiences. Duties & Responsibilities: Design and optimize ETL processes and data pipelines. Conduct data discovery and ensure data quality. Collaborate with business and IT teams to create solutions. Impl…",[],-105.014832,39.64879,https://www.adzuna.com/land/ad/5085283800?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=AC6B4AEBCDDA4F6563A9065D880575F61DAA73EA,2025-03-10,8,senior,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122138.81,"['data_pipelines', 'etl']"
Data Engineer,Rural Mutual Insurance,"Madison, Dane County",134637.97,134637.97,"Job Description Job Description Rural Mutual Insurance is looking for an experienced and motivated data professional to play a critical role in the design, development, and maintenance of the company’s data warehouse and related data marts. This role will be responsible for implementing and optimizing data pipelines, ensuring data quality, and building data models that support analytics and business intelligence initiatives. The ideal candidate will have a deep understanding of data engineering…",[],-89.372477,43.08332,https://www.adzuna.com/land/ad/5082114128?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=C24A7CFE93E8D2BCAEA32E332C06497CE2684215,2025-03-07,6,senior,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134637.97,['data_pipelines']
Data Engineer,NS2 Mission,"Falls Church City, Virginia",88662.94,88662.94,"Job Description Job Description Are you passionate about transforming financial data into actionable insights? NS2 Mission is seeking a Data Engineer to join our team in Tysons, VA, where you will play a key role in developing, optimizing, and maintaining ETL processes and data pipelines for a mission-driven customer. Your expertise in Python and SQL will be essential in conditioning and normalizing raw and structured data, ensuring its usability and searchability within enterprise tools. You w…",[],-77.18096,38.88828,https://www.adzuna.com/land/ad/5069870996?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=CD8E768841548234068E55260246CD6FE88B920A,2025-03-01,3,mid_level,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,88662.94,"['data_pipelines', 'etl', 'python', 'sql']"
Data Engineer,IntelliTech LLC,"Alexandria, Alexandria City",126156.84,126156.84,"Job Description Job Description IntelliTech is seeking experienced Data Engineers to join our team. As a Data Engineer, you will play a crucial role in designing, developing, and maintaining our client's data infrastructure and systems. Your expertise in Python, and SQL along with experience working with data integration tools and frameworks like Databricks, Apache Spark, and other ETL tools will be essential in ensuring efficient data processing and analysis. Responsibilities: Collaborate with…",[],-77.059325,38.818947,https://www.adzuna.com/land/ad/5082113392?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=F64FAF71BEB75E088BE8DB3FC4C471A96926F568,2025-03-07,8,senior,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,126156.84,"['etl', 'python', 'sql', 'spark']"
Data Engineer,Inabia Software & Consulting Inc.,"Boston, Suffolk County",122214.09,122214.09,"Job Description Job Description Role: Data Engineer Location: Boston, MA (Onsite)(need locals only) Final In person interview Required Duration: Contract Skills: Spark, Scala, AWS Glue, Lambda, Java/Scala/Python, Database SQL experience, Financial Services Rate:$38 - $40 per hour Data Engineer a. At least 8 to 10 years of overall IT experience. 5 years relevant experience in design and development complete end-end to design of enterprise-wide big data solution. b. Experience in designing & deve…",[],-71.066119,42.354856,https://www.adzuna.com/land/ad/5079407028?se=HGIj4gT-7xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=786F1886BC564055EDAE04D0B76791F9344404CB,2025-03-06,5,senior,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,122214.09,"['AWS', 'big_data', 'java', 'python', 'sql', 'spark']"
